"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MIR100HG",3.99654324301542e-207,0.371335715620188,0.992,0.985,1.30507119600669e-202,"non-SPN","MIR100HG"
"NQO2",4.41857749188938e-207,0.350811846699336,0.631,0.456,1.44288647997648e-202,"non-SPN","NQO2"
"CYFIP1",8.85321542395258e-207,0.365014701607343,0.566,0.383,2.89101749669172e-202,"non-SPN","CYFIP1"
"PACS2",1.60156157892887e-206,0.287058675627209,0.65,0.473,5.22989933599222e-202,"non-SPN","PACS2"
"DYM",1.90595248607812e-206,0.30916259645959,0.996,0.984,6.22388784328809e-202,"non-SPN","DYM"
"ZDHHC20",3.13971838321914e-206,0.335117272269566,0.94,0.873,1.02527503804021e-201,"non-SPN","ZDHHC20"
"MORF4L2",4.37684563638113e-206,0.271026214023254,0.909,0.811,1.42925894256026e-201,"non-SPN","MORF4L2"
"AGPS",6.29304800244407e-206,0.263833464025778,0.849,0.736,2.05499482519811e-201,"non-SPN","AGPS"
"RAB30",8.73351566645984e-206,0.295560484431026,0.493,0.301,2.85192954088246e-201,"non-SPN","RAB30"
"DDX6",1.8639626681622e-205,0.263749585354448,0.878,0.773,6.08677009288366e-201,"non-SPN","DDX6"
"SLC22A17",4.98048767700615e-205,0.292292812460578,0.86,0.757,1.62637825092636e-200,"non-SPN","SLC22A17"
"YWHAQ",8.68073011444083e-205,0.290649443301403,0.599,0.414,2.83469241887065e-200,"non-SPN","YWHAQ"
"STK32B",1.8233958018188e-204,0.31459333532205,0.129,0.032,5.9542989908393e-200,"non-SPN","STK32B"
"UPF3A",3.99863201167546e-204,0.264316452028508,0.911,0.816,1.30575328341262e-199,"non-SPN","UPF3A"
"DCAF5",2.08241875969707e-203,0.294837161827505,0.929,0.839,6.8001384597908e-199,"non-SPN","DCAF5"
"SNRK",2.24558053063115e-203,0.292023280670544,0.656,0.475,7.33294322277603e-199,"non-SPN","SNRK"
"ST13",9.9932717032336e-203,0.277985643298461,0.637,0.462,3.26330287469093e-198,"non-SPN","ST13"
"EDEM3",1.40874608208598e-202,0.261041477369251,0.823,0.687,4.60026033105178e-198,"non-SPN","EDEM3"
"ITSN1",1.43959349566372e-202,0.309899451178531,0.992,0.974,4.70099256008986e-198,"non-SPN","ITSN1"
"LINC01322",2.49412766276632e-202,1.03049085959087,0.958,0.959,8.14457388276342e-198,"non-SPN","LINC01322"
"CDC73",2.775369260055e-202,0.297988511694448,0.92,0.836,9.0629683187096e-198,"non-SPN","CDC73"
"SCG3",2.86778481756686e-202,0.317238671918497,0.504,0.315,9.36475132176459e-198,"non-SPN","SCG3"
"NCAM1",1.1887296655908e-201,0.369819372429415,1,1,3.88179672298675e-197,"non-SPN","NCAM1"
"TIA1",3.48073797680335e-201,0.253838375018767,0.816,0.693,1.13663498632513e-196,"non-SPN","TIA1"
"KIF3C",3.4996415313026e-201,0.281851209605446,0.74,0.572,1.14280794204686e-196,"non-SPN","KIF3C"
"EPRS",3.72990567820141e-201,0.266969899409915,0.739,0.571,1.21800069921667e-196,"non-SPN","EPRS"
"KLHL1",7.67996032399288e-201,0.618353600795189,0.545,0.371,2.50789104379988e-196,"non-SPN","KLHL1"
"SLC9A6",3.1093204404865e-200,0.294386461169639,0.727,0.569,1.01534858984087e-195,"non-SPN","SLC9A6"
"POLA1",3.23262508620386e-200,0.311953600188744,0.648,0.444,1.05561372189987e-195,"non-SPN","POLA1"
"MEGF9",1.48441793561507e-199,0.261590996616945,0.796,0.656,4.847366768751e-195,"non-SPN","MEGF9"
"HIBCH",8.60932310383199e-199,0.362597270942776,0.957,0.911,2.81137445955633e-194,"non-SPN","HIBCH"
"AL157396.1",3.77843842301396e-198,0.406147975985894,0.553,0.4,1.23384906703521e-193,"non-SPN","AL157396.1"
"MICOS10",2.7898244022989e-197,0.338345696728491,0.452,0.267,9.11017158570706e-193,"non-SPN","MICOS10"
"LRRN2",3.27513051286699e-197,0.320909774637883,0.821,0.701,1.06949386897671e-192,"non-SPN","LRRN2"
"ST8SIA5",8.05087425937715e-197,0.392538360843151,0.448,0.267,2.62901298939961e-192,"non-SPN","ST8SIA5"
"ARRB1",8.30891943360429e-197,0.279594122892551,0.726,0.56,2.71327764104348e-192,"non-SPN","ARRB1"
"B4GALT6",1.43047295641344e-196,0.292447272419184,0.837,0.716,4.67120943916807e-192,"non-SPN","B4GALT6"
"CCSER2",1.59807507218547e-196,0.285168427273235,0.987,0.967,5.21851414822164e-192,"non-SPN","CCSER2"
"BSCL2",2.16874360909637e-196,0.289595803229473,0.694,0.532,7.08203225550421e-192,"non-SPN","BSCL2"
"THSD4",3.90639986257056e-196,0.794980053899294,0.631,0.474,1.27563487512242e-191,"non-SPN","THSD4"
"DICER1",4.16037955545061e-196,0.261389732955781,0.95,0.884,1.3585719438324e-191,"non-SPN","DICER1"
"GSTA4",6.91161931287852e-196,0.255244341107637,0.871,0.764,2.25698928662048e-191,"non-SPN","GSTA4"
"INPP4B",7.71811300139544e-196,0.93290466155088,0.976,0.997,2.52034980060568e-191,"non-SPN","INPP4B"
"ATP8B1",1.03168594952729e-195,0.28674387318662,0.302,0.139,3.36897046818138e-191,"non-SPN","ATP8B1"
"ZZEF1",7.73109054879655e-195,0.265587080009504,0.82,0.694,2.52458761870951e-190,"non-SPN","ZZEF1"
"AC025159.1",3.31094154085309e-194,0.618149178231682,0.947,0.895,1.08118796016558e-189,"non-SPN","AC025159.1"
"RNGTT",9.5108917262985e-194,0.291513144981828,0.973,0.935,3.10578169322278e-189,"non-SPN","RNGTT"
"FTH1",2.36794990084625e-193,0.365651265095595,0.437,0.257,7.73254040121344e-189,"non-SPN","FTH1"
"EMB",2.67155545773495e-193,0.252345340824945,0.387,0.2,8.72396434723349e-189,"non-SPN","EMB"
"VPS36",3.07144984019275e-193,0.275787115159874,0.773,0.639,1.00298194531494e-188,"non-SPN","VPS36"
"BEX3",3.38139918505932e-193,0.345769123875221,0.621,0.452,1.10419590388112e-188,"non-SPN","BEX3"
"FEM1B",5.00595390617754e-193,0.303923383926543,0.494,0.309,1.63469424806228e-188,"non-SPN","FEM1B"
"DNAJC13",5.17001639713985e-193,0.267867855167457,0.776,0.633,1.68826885448602e-188,"non-SPN","DNAJC13"
"PAK2",5.24169227143906e-193,0.266694946847118,0.723,0.551,1.71167461123843e-188,"non-SPN","PAK2"
"BICDL1",1.12668403709039e-192,0.284799063234843,0.914,0.812,3.67918672311866e-188,"non-SPN","BICDL1"
"CRMP1",1.16538029984868e-192,0.279140204782944,0.771,0.616,3.80554936915588e-188,"non-SPN","CRMP1"
"CHD1",1.3735694588979e-192,0.281412017134824,0.818,0.698,4.48539106803111e-188,"non-SPN","CHD1"
"GREB1",2.08184989082265e-192,0.35008685132162,0.734,0.613,6.79828081848138e-188,"non-SPN","GREB1"
"NNT",2.43004210729574e-192,0.284827135297753,0.937,0.88,7.93530250137425e-188,"non-SPN","NNT"
"TPK1",5.21095191280652e-192,0.351678923174827,0.708,0.531,1.70163634712697e-187,"non-SPN","TPK1"
"RAB3GAP2",6.72744783076584e-192,0.261503161346369,0.944,0.877,2.19684808913658e-187,"non-SPN","RAB3GAP2"
"GBF1",1.06731028193577e-191,0.269951596487804,0.902,0.801,3.48530172566124e-187,"non-SPN","GBF1"
"GLIS3",1.089551613237e-191,0.356148233199355,0.298,0.14,3.55793079302543e-187,"non-SPN","GLIS3"
"TMEM87A",1.38517866493547e-191,0.27066179937503,0.656,0.473,4.52330093034678e-187,"non-SPN","TMEM87A"
"PPP3CB",2.55103373290246e-191,0.281780511124559,0.964,0.909,8.33040065479297e-187,"non-SPN","PPP3CB"
"NR1D2",2.79811063850282e-191,0.270739265292878,0.734,0.582,9.13723029003095e-187,"non-SPN","NR1D2"
"TMEM163",4.12262985934142e-191,0.945065575495757,0.423,0.28,1.34624478056794e-186,"non-SPN","TMEM163"
"PWWP2A",6.59144703079535e-190,0.268444815944225,0.804,0.673,2.15243702790622e-185,"non-SPN","PWWP2A"
"KIF3A",7.87788206187363e-190,0.292274663262306,0.986,0.966,2.57252238730483e-185,"non-SPN","KIF3A"
"ATXN10",1.20708887799305e-189,0.291510751520544,0.984,0.956,3.94174873108629e-185,"non-SPN","ATXN10"
"CALM3",1.90784452991957e-189,0.294492692221589,0.87,0.765,6.23006631245235e-185,"non-SPN","CALM3"
"TNKS2",3.3038807763386e-189,0.262469783235471,0.932,0.85,1.07888226751337e-184,"non-SPN","TNKS2"
"TSPYL2",1.22924254044558e-188,0.296405619151527,0.798,0.669,4.01409151582504e-184,"non-SPN","TSPYL2"
"UBXN7",3.34541581598218e-188,0.274023683910007,0.705,0.544,1.09244553470898e-183,"non-SPN","UBXN7"
"LRRC39",1.60177514715461e-187,0.40866444558523,0.428,0.255,5.23059674303338e-183,"non-SPN","LRRC39"
"CREBRF",2.13706160042848e-187,0.275602173398182,0.876,0.779,6.97857465619919e-183,"non-SPN","CREBRF"
"LMBRD2",2.18440931436077e-187,0.254429150684567,0.8,0.654,7.13318861604508e-183,"non-SPN","LMBRD2"
"RPRD1A",3.76689737885455e-187,0.269227879290143,0.957,0.891,1.23008033906495e-182,"non-SPN","RPRD1A"
"STAG1",6.84162330268878e-187,0.367702253364091,0.982,0.977,2.23413208949302e-182,"non-SPN","STAG1"
"DMD1",2.52449765806851e-186,0.255919626923981,0.749,0.956,8.24374710242273e-182,"non-SPN","DMD"
"ZNF654",4.46730234652642e-186,0.269370648688202,0.817,0.695,1.4587975812582e-181,"non-SPN","ZNF654"
"KMT2E",4.81588377975652e-186,0.299129348970067,0.994,0.986,1.57262684827949e-181,"non-SPN","KMT2E"
"LINC01197",6.03620812896451e-186,0.26918316949515,0.235,0.093,1.97112376451336e-181,"non-SPN","LINC01197"
"HLTF",8.01407401076115e-186,0.272921740325804,0.921,0.84,2.61699586821405e-181,"non-SPN","HLTF"
"BABAM2",3.16318599259334e-185,0.321562677643334,0.992,0.975,1.03293838588136e-180,"non-SPN","BABAM2"
"MTDH",4.02519875018491e-185,0.266465054408746,0.947,0.889,1.31442865187288e-180,"non-SPN","MTDH"
"EIF4A2",4.68464080464077e-185,0.285255872569014,0.909,0.818,1.52976945475544e-180,"non-SPN","EIF4A2"
"MANBA",6.74133032259579e-185,0.283003701827549,0.809,0.674,2.20138141684366e-180,"non-SPN","MANBA"
"RARS2",2.26524064668492e-184,0.259597184131337,0.824,0.721,7.39714333174962e-180,"non-SPN","RARS2"
"LARP4",6.77626045003742e-184,0.251495329978833,0.809,0.688,2.21278784995972e-179,"non-SPN","LARP4"
"FAM177A1",1.17886126232324e-182,0.29790119820327,0.517,0.338,3.84957145211655e-178,"non-SPN","FAM177A1"
"JAK1",1.74667522634931e-182,0.362098880511455,0.988,0.982,5.70376795164366e-178,"non-SPN","JAK1"
"JAKMIP2",2.63188738245308e-182,0.2994393951591,0.995,0.992,8.59442824740054e-178,"non-SPN","JAKMIP2"
"ZNF675",5.92063625480308e-182,0.35330803709914,0.581,0.398,1.93338376900595e-177,"non-SPN","ZNF675"
"PRPF40B",6.37493748780394e-182,0.277909979224671,0.614,0.427,2.08173583664238e-177,"non-SPN","PRPF40B"
"MARCH11",1.80122920692835e-181,0.445061841854989,0.648,0.52,5.88191397522453e-177,"non-SPN","MARCH11"
"GTF2IRD1",4.56010137493677e-181,0.316050015865372,0.783,0.654,1.4891011039856e-176,"non-SPN","GTF2IRD1"
"RTN1",1.80519940110583e-180,0.290840336292184,1,0.999,5.89487864431109e-176,"non-SPN","RTN1"
"YAF2",3.41232224242123e-180,0.297596279687323,0.938,0.872,1.11429382826265e-175,"non-SPN","YAF2"
"ARHGAP18",1.0144566339065e-179,0.297758655132998,0.284,0.122,3.31270813802167e-175,"non-SPN","ARHGAP18"
"GPD2",2.39686721839055e-178,0.301136814825387,0.808,0.685,7.82696990165435e-174,"non-SPN","GPD2"
"PRICKLE2",5.36721080530644e-178,0.57048054281268,0.915,0.925,1.75266268847282e-173,"non-SPN","PRICKLE2"
"ATP6V0B",5.49976318550841e-178,0.263689733689828,0.412,0.237,1.79594766822777e-173,"non-SPN","ATP6V0B"
"RAB8B",1.04366737459893e-177,0.330088064747148,0.546,0.38,3.40809581175282e-173,"non-SPN","RAB8B"
"CACNG7",1.55008372385038e-177,0.285813580212489,0.45,0.27,5.06179840023342e-173,"non-SPN","CACNG7"
"PAIP2",7.66009153390158e-177,0.261790176261381,0.649,0.482,2.50140289039556e-172,"non-SPN","PAIP2"
"CEP85L",9.7438038222535e-177,0.284758362585203,0.958,0.91,3.18183913815688e-172,"non-SPN","CEP85L"
"KPNA5",1.29981496651478e-176,0.25255272035465,0.841,0.734,4.24454577315401e-172,"non-SPN","KPNA5"
"RASA2",1.86371996623636e-175,0.28905677908412,0.962,0.911,6.08597754974482e-171,"non-SPN","RASA2"
"RSBN1L",5.39568177219812e-175,0.26632843685348,0.868,0.77,1.7619598827113e-170,"non-SPN","RSBN1L"
"PACSIN1",5.9644246280055e-175,0.254777857845541,0.761,0.622,1.9476828622752e-170,"non-SPN","PACSIN1"
"SNX13",1.18267291879882e-174,0.26131844757646,0.971,0.931,3.86201841633753e-170,"non-SPN","SNX13"
"CHORDC1",1.8235976561816e-174,0.252264933232983,0.729,0.574,5.954958146261e-170,"non-SPN","CHORDC1"
"FAM184A",2.00736421304968e-174,0.267233875047458,0.874,0.744,6.55504783771373e-170,"non-SPN","FAM184A"
"AL356124.1",2.21358752959239e-174,0.457132524379498,0.265,0.114,7.22847007788396e-170,"non-SPN","AL356124.1"
"MAN2A1",2.77435993738282e-173,0.577722383918531,0.907,0.887,9.0596723755236e-169,"non-SPN","MAN2A1"
"IDH3A",4.69101679450222e-173,0.26707173780513,0.651,0.494,1.5318515342447e-168,"non-SPN","IDH3A"
"EML2",1.48639162867004e-172,0.27845538201813,0.479,0.3,4.85381186342203e-168,"non-SPN","EML2"
"DGCR2",1.57207540217869e-172,0.258076754194512,0.765,0.618,5.13361222581453e-168,"non-SPN","DGCR2"
"FBXO42",2.255300887082e-172,0.28626807247624,0.938,0.862,7.36468504676626e-168,"non-SPN","FBXO42"
"HERC6",3.89396864649261e-172,0.259269111404627,0.39,0.218,1.27157546151216e-167,"non-SPN","HERC6"
"CHPT1",7.09989873765417e-172,0.26737562076012,0.916,0.84,2.31847193278097e-167,"non-SPN","CHPT1"
"HOMER2",1.09995831978815e-171,0.307663737736028,0.486,0.306,3.5919138932682e-167,"non-SPN","HOMER2"
"MEF2C-AS2",1.36817355020845e-171,0.412633201074275,0.349,0.185,4.4677707282057e-167,"non-SPN","MEF2C-AS2"
"LRP2BP",1.67908483030135e-171,0.332598048376898,0.521,0.355,5.48305151334907e-167,"non-SPN","LRP2BP"
"VDAC3",4.93408947511137e-170,0.295485837741733,0.512,0.347,1.61122691809762e-165,"non-SPN","VDAC3"
"FAM168A",5.60180534516262e-170,0.289076406832049,0.992,0.988,1.82926953546285e-165,"non-SPN","FAM168A"
"BCL2",5.92565622014709e-170,0.281525631835429,0.408,0.224,1.93502303868903e-165,"non-SPN","BCL2"
"GOLGB1",1.00290138293106e-169,0.308153230164261,0.941,0.866,3.27497446596137e-165,"non-SPN","GOLGB1"
"NEK11",1.34006804007797e-169,0.28761348931049,0.797,0.658,4.3759921848746e-165,"non-SPN","NEK11"
"PTMA",1.44767178234659e-169,0.328905424371292,0.446,0.281,4.72737220525279e-165,"non-SPN","PTMA"
"LRPPRC",3.0709881622846e-169,0.251193493850004,0.963,0.901,1.00283118439404e-164,"non-SPN","LRPPRC"
"FAM169A",6.43749201442977e-169,0.282831309731669,0.971,0.921,2.10216301731204e-164,"non-SPN","FAM169A"
"PTAR1",3.78445107318323e-168,0.276874388179658,0.463,0.292,1.23581249794798e-163,"non-SPN","PTAR1"
"SYNGR1",2.72538912791218e-167,0.267185061826097,0.478,0.299,8.89975819719723e-163,"non-SPN","SYNGR1"
"TAOK3",3.87927843191456e-167,0.278603861816578,0.961,0.912,1.2667783719417e-162,"non-SPN","TAOK3"
"AC011346.1",5.44723615889859e-167,0.40781787884648,0.543,0.365,1.77879496768833e-162,"non-SPN","AC011346.1"
"YWHAH",7.14741185333643e-167,0.298685538206829,0.641,0.483,2.33398734070701e-162,"non-SPN","YWHAH"
"KNDC1",1.28161269366869e-166,0.307010926906678,0.544,0.371,4.18510625117512e-162,"non-SPN","KNDC1"
"MSRB3",1.37830381626664e-166,0.333683982965765,0.493,0.32,4.50085111201872e-162,"non-SPN","MSRB3"
"U2SURP",4.41251994351927e-166,0.26890041537366,0.954,0.909,1.44090838755622e-161,"non-SPN","U2SURP"
"TMEM117",6.1231887628405e-166,0.320888553491747,0.921,0.817,1.99952729050557e-161,"non-SPN","TMEM117"
"SRP14",9.20641620990379e-166,0.29805610699677,0.417,0.252,3.00635521334408e-161,"non-SPN","SRP14"
"MEST",1.11216965728195e-165,0.390106685204134,0.429,0.265,3.63179001585422e-161,"non-SPN","MEST"
"SLC35G2",2.71489916538605e-165,0.292713714252807,0.557,0.387,8.86550322456815e-161,"non-SPN","SLC35G2"
"POGZ",4.61098699082491e-165,0.265152294428105,0.987,0.965,1.50571780185388e-160,"non-SPN","POGZ"
"TRA2A",8.84565728286604e-165,0.260887145314597,0.984,0.96,2.88854938571991e-160,"non-SPN","TRA2A"
"CUX1",1.21688591927623e-164,0.317712229344811,0.967,0.93,3.97374096939651e-160,"non-SPN","CUX1"
"ITPK1",3.42551358344491e-164,0.310284406301039,0.504,0.34,1.11860146067394e-159,"non-SPN","ITPK1"
"CPEB1",4.93846241091499e-164,0.250916672263237,0.735,0.589,1.61265490028429e-159,"non-SPN","CPEB1"
"AC007405.1",6.4922882134183e-164,0.385304222860712,0.595,0.438,2.12005671609174e-159,"non-SPN","AC007405.1"
"PAFAH1B2",1.29577418447789e-163,0.281139515859088,0.486,0.313,4.23135059941256e-159,"non-SPN","PAFAH1B2"
"LINC02055",4.29103446670022e-163,0.35554980918358,0.111,0.028,1.40123730510096e-158,"non-SPN","LINC02055"
"ORC4",5.19209674817935e-163,0.258078305844882,0.937,0.869,1.69547919311797e-158,"non-SPN","ORC4"
"MTURN",1.26364958442569e-162,0.28560608159681,0.502,0.338,4.12644771794208e-158,"non-SPN","MTURN"
"RB1",1.52840487971874e-162,0.264380746523943,0.885,0.78,4.99100613472155e-158,"non-SPN","RB1"
"DLG2",3.53534271896795e-162,0.538810141772371,1,1,1.15446616487898e-157,"non-SPN","DLG2"
"PLA2R1",5.50965330843133e-162,0.394011896721349,0.428,0.261,1.79917728786825e-157,"non-SPN","PLA2R1"
"AC019205.1",1.22134136450573e-161,0.340579244302256,0.736,0.608,3.98829022579345e-157,"non-SPN","AC019205.1"
"RHOT1",1.45688579162282e-161,0.258209672019356,0.95,0.888,4.75746055254433e-157,"non-SPN","RHOT1"
"RGS11",1.61106704222468e-161,0.251737575452576,0.411,0.235,5.26093942638471e-157,"non-SPN","RGS11"
"MALT1",1.80733603101487e-161,0.261555498677502,0.779,0.645,5.90185580927906e-157,"non-SPN","MALT1"
"HSPD1",3.12945939429445e-160,0.281438709503447,0.478,0.313,1.02192496520685e-155,"non-SPN","HSPD1"
"METAP1D",3.31482342069332e-160,0.305623684291495,0.404,0.243,1.0824555880274e-155,"non-SPN","METAP1D"
"CPLX2",5.33256852367119e-160,0.266098448673033,0.676,0.512,1.74135025140483e-155,"non-SPN","CPLX2"
"PPA2",7.24748544601606e-160,0.26908649411152,0.981,0.94,2.36666637239654e-155,"non-SPN","PPA2"
"NGRN",8.51643159995899e-160,0.300135873987836,0.547,0.388,2.78104073896661e-155,"non-SPN","NGRN"
"COPG2",1.99268938077869e-159,0.260584114926794,0.764,0.632,6.50712717293281e-155,"non-SPN","COPG2"
"ZBTB8OS",5.27924147814178e-159,0.279745870934319,0.934,0.874,1.7239363046872e-154,"non-SPN","ZBTB8OS"
"ACVR1B",6.42515638179152e-159,0.274826950792977,0.6,0.435,2.09813481647402e-154,"non-SPN","ACVR1B"
"RNF175",8.75117546858772e-159,0.301168197030869,0.915,0.849,2.85769634926732e-154,"non-SPN","RNF175"
"DYRK1A",1.2539138915742e-158,0.272093840348547,0.993,0.98,4.09465581293556e-154,"non-SPN","DYRK1A"
"BCAS3",2.18615726478257e-158,0.28370303566628,0.997,0.992,7.13889654814747e-154,"non-SPN","BCAS3"
"AFF1",2.18670938389605e-158,0.261718622669265,0.558,0.368,7.14069949311255e-154,"non-SPN","AFF1"
"DCP2",2.619480431563e-158,0.279259312152734,0.577,0.41,8.55391334926898e-154,"non-SPN","DCP2"
"BRI3BP",2.97253323066983e-158,0.25953272889692,0.454,0.279,9.70680726475234e-154,"non-SPN","BRI3BP"
"CDK5R1",8.68646260682728e-158,0.281536501066347,0.484,0.31,2.83656436425945e-153,"non-SPN","CDK5R1"
"AL035530.2",2.84821481399167e-157,0.278179922828868,0.598,0.428,9.30084547508981e-153,"non-SPN","AL035530.2"
"ZNF644",6.26291364343718e-157,0.254004888700687,0.962,0.924,2.04515445026441e-152,"non-SPN","ZNF644"
"CACNG2",1.8616762852956e-156,0.294693145860997,0.798,0.663,6.07930390963278e-152,"non-SPN","CACNG2"
"RNF165",1.36780669032963e-155,0.276486164809937,0.692,0.542,4.4665727472714e-151,"non-SPN","RNF165"
"CFAP70",2.53310370940146e-155,0.292445448239604,0.636,0.476,8.27185016305046e-151,"non-SPN","CFAP70"
"BTBD3",8.44357875505945e-155,0.266225860909163,0.443,0.279,2.75725064246466e-150,"non-SPN","BTBD3"
"KANSL1L",2.68542139504155e-154,0.269881195624603,0.93,0.854,8.76924356550819e-150,"non-SPN","KANSL1L"
"CEND1",3.31198294603321e-153,0.251737892260075,0.402,0.238,1.08152803102715e-148,"non-SPN","CEND1"
"ZBTB4",3.46792393259086e-153,0.256005496199562,0.602,0.435,1.13245056018755e-148,"non-SPN","ZBTB4"
"PLD3",5.48143138056058e-153,0.251688164434341,0.942,0.881,1.78996141732206e-148,"non-SPN","PLD3"
"TGOLN2",2.59651171266659e-152,0.280881442040436,0.456,0.3,8.47890899771276e-148,"non-SPN","TGOLN2"
"NUCKS1",5.40354263453212e-152,0.286674870656401,0.962,0.927,1.76452684730646e-147,"non-SPN","NUCKS1"
"DDX24",5.91708678082317e-152,0.261612315731601,0.911,0.826,1.93222468827781e-147,"non-SPN","DDX24"
"OAT",7.01088589241497e-152,0.263673330512493,0.474,0.31,2.28940478816811e-147,"non-SPN","OAT"
"MAP1LC3A",7.2413951226153e-152,0.284286928372829,0.44,0.281,2.36467757729003e-147,"non-SPN","MAP1LC3A"
"CLCN6",8.4550395589621e-152,0.258474360974359,0.467,0.296,2.76099316797907e-147,"non-SPN","CLCN6"
"ABCC1",1.75525499439282e-151,0.290827853874678,0.58,0.42,5.73178518418976e-147,"non-SPN","ABCC1"
"CC2D2A",3.81585643221342e-151,0.291982444942174,0.507,0.351,1.24606791793929e-146,"non-SPN","CC2D2A"
"CACUL1",7.26308677389263e-151,0.28070895013334,0.888,0.812,2.37176098601464e-146,"non-SPN","CACUL1"
"SH3BGRL",5.56707620309911e-150,0.273678028785761,0.878,0.775,1.81792873412202e-145,"non-SPN","SH3BGRL"
"LINC00599",6.34758443791147e-150,0.293570144666442,0.925,0.878,2.07280369819999e-145,"non-SPN","LINC00599"
"NEXMIF",7.01425475124695e-149,0.293839140920014,0.955,0.892,2.29050488901969e-144,"non-SPN","NEXMIF"
"AC098588.3",1.06527468024061e-148,0.366865369313294,0.932,0.852,3.47865446832572e-144,"non-SPN","AC098588.3"
"PAK1",4.94067399204415e-148,0.259911441041974,0.916,0.831,1.61337709210202e-143,"non-SPN","PAK1"
"NOL4L",8.32796046273431e-148,0.279360620011256,0.697,0.557,2.71949548910589e-143,"non-SPN","NOL4L"
"CYTH3",3.77019008714996e-147,0.269348342508052,0.728,0.592,1.23115557295882e-142,"non-SPN","CYTH3"
"LINC01102",1.9066112565806e-146,0.356708236842878,0.463,0.307,6.22603905836395e-142,"non-SPN","LINC01102"
"AC107223.1",3.13106633609388e-146,0.37977651310916,0.915,0.796,1.02244971205146e-141,"non-SPN","AC107223.1"
"GBE1",6.74045373050484e-145,0.363609988738082,0.497,0.342,2.20109516569635e-140,"non-SPN","GBE1"
"PHF3",9.50921796675113e-145,0.272628275836877,0.982,0.963,3.10523512704258e-140,"non-SPN","PHF3"
"ANTXR1",1.72571180979459e-144,0.317828345511904,0.779,0.68,5.63531191488422e-140,"non-SPN","ANTXR1"
"TCF12",2.29806108852095e-144,0.523205886889057,0.975,0.99,7.50431848456516e-140,"non-SPN","TCF12"
"PHF10",3.13014995071119e-144,0.274805298766616,0.492,0.328,1.02215046640474e-139,"non-SPN","PHF10"
"AF165147.1",4.76378482624902e-144,0.331230762997375,0.341,0.191,1.55561393501162e-139,"non-SPN","AF165147.1"
"VOPP1",1.20640286855468e-143,0.312187025463877,0.562,0.41,3.93950856726529e-139,"non-SPN","VOPP1"
"PUM1",2.14671925955502e-143,0.251705609416593,0.977,0.948,7.01011174207693e-139,"non-SPN","PUM1"
"SYT4",2.37961425090308e-143,0.353510051348023,0.512,0.368,7.77063033632401e-139,"non-SPN","SYT4"
"MIRLET7BHG",3.06643068869669e-143,0.272699567265781,0.541,0.402,1.0013429413939e-138,"non-SPN","MIRLET7BHG"
"ARF1",5.75416531579943e-143,0.264701916955802,0.529,0.374,1.8790226838743e-138,"non-SPN","ARF1"
"CDKL3",1.27829646068083e-142,0.267457162957774,0.561,0.398,4.17427709235325e-138,"non-SPN","CDKL3"
"LRRC28",1.8535814817603e-142,0.268158397863347,0.946,0.889,6.05287032868825e-138,"non-SPN","LRRC28"
"SRGAP2B",2.74158164755829e-142,0.271270091605809,0.507,0.35,8.95263487010159e-138,"non-SPN","SRGAP2B"
"MTCL1",2.85381544686942e-142,0.272808155359272,0.746,0.617,9.31913434175208e-138,"non-SPN","MTCL1"
"EIF4G2",4.1523394746385e-142,0.279218111998577,0.512,0.366,1.3559464554432e-137,"non-SPN","EIF4G2"
"NDUFAF6",7.20368383598808e-142,0.26997409474559,0.822,0.729,2.35236295664191e-137,"non-SPN","NDUFAF6"
"CHODL",1.73469414170021e-141,0.275787045380647,0.122,0.038,5.66464371972203e-137,"non-SPN","CHODL"
"SYTL5",1.79404373044339e-141,0.384042208324984,0.904,0.903,5.8584498017629e-137,"non-SPN","SYTL5"
"TMEM14B",2.30627090499623e-141,0.312259077075435,0.971,0.948,7.53112764026518e-137,"non-SPN","TMEM14B"
"CDON",2.90022291355993e-141,0.329208271617065,0.877,0.799,9.47067792422994e-137,"non-SPN","CDON"
"TPST1",8.2081713088603e-141,0.301582337204133,0.978,0.954,2.68037834090833e-136,"non-SPN","TPST1"
"SLC6A17",6.45203255692955e-140,0.282632966400049,0.547,0.403,2.10691123146534e-135,"non-SPN","SLC6A17"
"EPM2A",7.02864245926629e-140,0.287002011485816,0.561,0.394,2.29520319507341e-135,"non-SPN","EPM2A"
"SMG6",3.86809822803546e-139,0.26601579389061,0.933,0.87,1.26312747636498e-134,"non-SPN","SMG6"
"NR6A1",7.5077067712527e-139,0.318354880907135,0.932,0.888,2.45164164615257e-134,"non-SPN","NR6A1"
"RPL13",9.17798609433555e-139,0.324381629944908,0.436,0.281,2.99707135910528e-134,"non-SPN","RPL13"
"KIF9-AS1",1.98339818408181e-138,0.313948336733088,0.968,0.931,6.47678677011916e-134,"non-SPN","KIF9-AS1"
"DOP1A",3.22597343814845e-138,0.26110610956916,0.995,0.987,1.05344162622738e-133,"non-SPN","DOP1A"
"NECTIN3",4.03083370449763e-138,0.305435684831139,0.362,0.213,1.3162687462037e-133,"non-SPN","NECTIN3"
"MARCH4",8.67063239647811e-138,0.31109328946009,0.782,0.687,2.83139500906993e-133,"non-SPN","MARCH4"
